0.3100735808952951,0.2866972019109462,0.2997118329353456
0.3046310713165346,0.2828770034708447,0.39680861929826605
0.270013646770801,0.33139591961539566,0.26192689759080884
0.15131988436863,0.05410100068932253,0.09308531356418452
0.049538709079236146,0.14007186027394047,0.1331398089804161
0.18813214074571555,0.27534935614802464,0.2786803573953366
0.19793779464969646,0.31288964572707423,0.23014388958904855
0.21643541244055312,0.21371486558638148,0.1595563360964796
0.09672553155691908,0.09076704401470562,0.02608409497480499
0.4331441064907276,0.5192875718903622,0.45912017703807123
